Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
76,7765,g3d6,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,9,0,0,1,-1,0,-9,-3,0,0,0,0,0,0,-1,-3,0,0,0,0,0,0,-10,0,-5
77,7765,f8g8,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,9,0,0,1,3,0,-9,-3,0,0,0,0,0,0,-1,-3,0,0,0,0,0,0,-10,0,-5
78,7765,h5h7,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,9,0,0,1,3,0,-9,-3,0,0,0,0,0,0,-1,-3,0,0,0,0,0,0,0,-10,-5
57,7809,b5d4,0-1,5,0,0,0,0,0,10,5,1,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,9,0,0,0,0,-1,-3,1,-1,1,-1,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-10,0,0,-5,0,0,0,0,0,-5,0
58,7809,a1c1,0-1,5,0,0,0,0,0,10,5,1,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,-3,0,0,0,0,-1,0,1,-1,1,-1,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-10,0,0,-5,0,0,0,0,0,-5,0
59,7809,d4e2,0-1,0,0,5,0,0,0,10,5,1,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,-3,0,0,0,0,-1,0,1,-1,1,-1,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-10,0,0,-5,0,0,0,0,0,-5,0
80,7903,f1e1,0-1,0,0,0,3,0,10,0,5,0,0,0,0,1,0,0,1,0,0,3,0,0,1,1,0,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,-1,-1,0,0,0,0,0,-10,0,-5
81,7903,f8e7,0-1,0,0,0,3,10,0,0,5,0,0,0,0,1,0,0,1,0,0,3,0,0,1,1,0,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,-1,-1,0,0,0,0,0,-10,0,-5
82,7903,e1d2,0-1,0,0,0,3,10,0,0,5,0,0,0,0,1,0,0,1,0,0,3,0,0,1,1,0,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-10,-3,-1,-1,0,0,0,0,0,0,0,-5
83,7903,e7d6,0-1,0,0,0,3,0,0,0,5,0,0,0,10,1,0,0,1,0,0,3,0,0,1,1,0,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-10,-3,-1,-1,0,0,0,0,0,0,0,-5
