Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
108,13370,b5b6,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,10,0,0,0,0,0,0,0,-3,0,-1,0,0,0,0,-10,0,0,0,-1,-1,0,0,0,-3,0,0,0,-5
109,13370,c7d7,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,1,0,-3,0,-1,0,0,0,0,-10,0,0,0,-1,-1,0,0,0,-3,0,0,0,-5
110,13370,f4h5,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,1,0,-3,0,-1,0,0,0,0,0,-10,0,0,-1,-1,0,0,0,-3,0,0,0,-5
111,13370,d6e8,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,1,0,-3,0,-1,0,0,0,0,0,-10,0,0,-1,-1,0,0,0,-3,0,0,0,-5
76,13450,f6d7,1-0,0,0,0,0,0,0,0,5,0,0,0,9,0,1,10,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,3,0,-1,1,0,0,0,0,-1,-3,0,-1,3,-1,0,0,-3,0,-9,0,0,-10,0,0,0,0,0,0,0,0,-5
77,13450,c6d4,1-0,0,0,0,0,0,0,0,5,0,0,0,9,0,1,10,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,3,0,-1,1,0,0,0,0,-1,-3,0,-1,0,-1,0,0,-3,0,3,0,0,-10,0,0,0,0,0,0,0,0,-5
78,13450,d2d4,1-0,0,0,0,0,0,0,0,5,0,0,0,9,0,1,10,0,1,1,0,0,0,0,1,0,0,0,0,-3,0,0,0,0,-1,3,0,-1,1,0,0,0,0,-1,0,0,-1,0,-1,0,0,-3,0,3,0,0,-10,0,0,0,0,0,0,0,0,-5
79,13450,c8e8,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,10,0,1,1,0,0,0,0,1,0,0,0,0,9,0,0,0,0,-1,3,0,-1,1,0,0,0,0,-1,0,0,-1,0,-1,0,0,-3,0,3,0,0,-10,0,0,0,0,0,0,0,0,-5
97,13482,h5h4,0-1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-10,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98,13482,d6c5,0-1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,-10,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,13482,b6c5,0-1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1,0,0,3,0,0,0,-1,0,-10,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,13482,c7c5,0-1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,-10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101,13482,h4h3,0-1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1,0,0,1,0,0,0,-1,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,13557,e4d6,1-0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,-1,0,5,0,3,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-10
61,13557,c8c3,1-0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,3,0,5,0,3,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-10
62,13557,b2c3,1-0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,3,0,5,0,3,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-10
130,13637,a1a2,0-1,10,-1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
131,13637,b4c3,0-1,0,-1,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
132,13637,a2a1,0-1,0,-1,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
133,13637,c3c2,0-1,10,-1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
134,13637,a1a2,0-1,10,-1,0,0,0,0,0,5,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
135,13637,e5b2,0-1,0,-1,0,0,0,0,0,5,10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
62,13679,f4h5,1-0,5,0,0,0,0,0,10,5,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,3,0,0,0,0,0,-1,1,-1,0,0,-3,-1,0,0,0,0,0,9,0,-9,0,0,0,-1,0,0,-5,0,0,0,0,-3,-10,-5
63,13679,c8c6,1-0,5,0,0,0,0,0,10,5,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,-1,1,-1,0,3,-3,-1,0,0,0,0,0,9,0,-9,0,0,0,-1,0,0,-5,0,0,0,0,-3,-10,-5
64,13679,h6g7,1-0,5,0,0,0,0,0,10,5,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,-1,1,-1,0,3,-3,-1,0,0,0,0,0,9,0,-9,0,0,0,-1,0,0,-5,0,0,0,0,-3,-10,-5
57,13695,e8f7,1-0,5,10,0,0,0,5,0,0,1,0,1,0,0,0,1,1,0,3,-3,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,-3,-5,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,9,0,-10,0,0,0
58,13695,d1d7,1-0,5,10,0,0,0,5,0,0,1,0,1,0,0,0,1,1,0,3,-3,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,-3,-5,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,-10,0,0,0,0,9,0,0,0,0,0
94,13740,c1b2,0-1,0,0,10,0,-1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-3,0,0,0,0,0,0,0,-1,0,-5,0,0,0,0,0,5,0,0,-1,-1,-1,0,1,0,0,0,-10,0,0,0,0,0,0,0,0,0
95,13740,e1d2,0-1,0,0,0,0,-1,0,0,5,0,10,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-3,0,0,0,0,0,0,0,-1,0,-5,0,0,0,0,0,5,0,0,-1,-1,-1,0,1,0,0,0,-10,0,0,0,0,0,0,0,0,0
96,13740,b2a3,0-1,0,0,0,0,0,0,0,5,0,10,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-3,0,0,0,0,0,0,0,-1,0,-5,0,0,0,0,0,5,0,0,-1,-1,-1,0,1,0,0,0,-10,0,0,0,0,0,0,0,0,0
97,13740,f5f3,0-1,0,0,0,0,0,0,0,5,0,0,0,-1,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,-3,0,0,0,0,0,0,0,-1,0,-5,0,0,0,0,0,5,0,0,-1,-1,-1,0,1,0,0,0,-10,0,0,0,0,0,0,0,0,0
81,13954,d6d5,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,1,0,0,0,-1,0,0,0,-1,3,0,0,0,-1,0,0,0,-3,5,-10,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-5
82,13954,c6b6,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,1,0,0,0,-1,0,0,0,-1,3,0,-10,0,-1,0,0,0,-3,5,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-5
83,13954,e4e3,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,1,0,0,0,-1,0,0,0,-1,3,0,-10,0,-1,0,0,0,5,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-5
84,13954,b6b7,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,10,1,0,0,0,0,0,0,0,-1,3,0,-10,0,-1,0,0,0,5,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-5
